vehicleId,tripId,timeUnix,outdoorTemperature,temperatureRotorFront,temperatureRotorBack,velocity
16279231-16624604,16279231-16624604-0,1630496959000,20.0,28.0,49.0,97.91
16279231-16624604,16279231-16624604-0,1630496960000,20.0,28.0,49.0,98.2
16279231-16624604,16279231-16624604-0,1630496961000,20.0,28.0,49.0,98.89
16279231-16624604,16279231-16624604-0,1630496962000,20.0,28.0,49.0,100.31
16279231-16624604,16279231-16624604-0,1630496963000,20.0,28.0,50.0,101.38
16279231-16624604,16279231-16624604-0,1630496964000,20.0,28.0,50.0,101.71
16279231-16624604,16279231-16624604-0,1630496965000,20.0,28.0,50.0,102.23
16279231-16624604,16279231-16624604-0,1630496966000,20.0,28.0,50.0,103.29
16279231-16624604,16279231-16624604-0,1630496967000,20.0,28.0,50.0,104.2
16279231-16624604,16279231-16624604-0,1630496968000,20.0,28.0,50.0,104.93
16279231-16624604,16279231-16624604-0,1630496969000,20.0,28.0,50.0,105.98
16279231-16624604,16279231-16624604-0,1630496970000,20.0,28.0,51.0,107.06
16279231-16624604,16279231-16624604-0,1630496971000,20.0,28.0,51.0,108.13
16279231-16624604,16279231-16624604-0,1630496972000,20.0,28.0,51.0,109.1
16279231-16624604,16279231-16624604-0,1630496973000,20.0,28.0,51.0,109.92
16279231-16624604,16279231-16624604-0,1630496974000,20.0,28.0,51.0,111.34
16279231-16624604,16279231-16624604-0,1630496975000,20.0,28.0,51.0,113.74
16279231-16624604,16279231-16624604-0,1630496976000,20.0,28.0,51.0,116.01
16279231-16624604,16279231-16624604-0,1630496977000,20.0,28.0,52.0,117.83
16279231-16624604,16279231-16624604-0,1630496978000,20.0,28.0,52.0,118.33
16279231-16624604,16279231-16624604-0,1630496979000,20.0,28.0,52.0,118.01
16279231-16624604,16279231-16624604-0,1630496980000,20.0,28.0,52.0,117.43
16279231-16624604,16279231-16624604-0,1630496981000,20.0,28.0,52.0,115.69
16279231-16624604,16279231-16624604-0,1630496982000,20.0,28.0,52.0,113.06
16279231-16624604,16279231-16624604-0,1630496983000,20.0,29.0,52.0,110.28
16279231-16624604,16279231-16624604-0,1630496984000,20.0,29.0,52.0,107.25
16279231-16624604,16279231-16624604-0,1630496985000,20.0,29.0,52.0,103.82
16279231-16624604,16279231-16624604-0,1630496986000,20.0,29.0,52.0,102.31
16279231-16624604,16279231-16624604-0,1630496987000,20.0,29.0,52.0,101.78
16279231-16624604,16279231-16624604-0,1630496988000,20.0,29.0,52.0,101.76
16279231-16624604,16279231-16624604-0,1630496989000,20.0,29.0,52.0,103.04
16279231-16624604,16279231-16624604-0,1630496990000,20.0,29.0,52.0,104.86
16279231-16624604,16279231-16624604-0,1630496991000,20.0,29.0,52.0,105.59
16279231-16624604,16279231-16624604-0,1630496992000,20.0,29.0,52.0,105.42
16279231-16624604,16279231-16624604-0,1630496993000,20.0,29.0,52.0,104.73
16279231-16624604,16279231-16624604-0,1630496994000,20.0,29.0,52.0,103.2
16279231-16624604,16279231-16624604-0,1630496995000,20.0,29.0,52.0,102.24
16279231-16624604,16279231-16624604-0,1630496996000,20.0,29.0,52.0,102.65
16279231-16624604,16279231-16624604-0,1630496997000,20.0,29.0,52.0,103.03
16279231-16624604,16279231-16624604-0,1630496998000,20.0,29.0,53.0,103.18
16279231-16624604,16279231-16624604-0,1630496999000,20.0,29.0,53.0,103.34
16279231-16624604,16279231-16624604-0,1630497000000,20.0,29.0,53.0,103.25
16279231-16624604,16279231-16624604-0,1630497001000,20.0,29.0,53.0,102.85
16279231-16624604,16279231-16624604-0,1630497002000,20.0,29.0,53.0,101.99
16279231-16624604,16279231-16624604-0,1630497003000,20.0,29.0,53.0,101.54
16279231-16624604,16279231-16624604-0,1630497004000,20.0,29.0,53.0,102.32
16279231-16624604,16279231-16624604-0,1630497005000,20.0,29.0,53.0,102.88
16279231-16624604,16279231-16624604-0,1630497006000,20.0,29.0,53.0,103.31
16279231-16624604,16279231-16624604-0,1630497007000,20.0,29.0,53.0,104.27
16279231-16624604,16279231-16624604-0,1630497008000,20.0,29.0,53.0,104.74
16279231-16624604,16279231-16624604-0,1630497009000,19.5,29.0,53.0,103.86
16279231-16624604,16279231-16624604-0,1630497010000,19.5,29.0,53.0,102.94
16279231-16624604,16279231-16624604-0,1630497011000,19.5,29.0,53.0,103.26
16279231-16624604,16279231-16624604-0,1630497012000,19.5,29.0,53.0,103.79
16279231-16624604,16279231-16624604-0,1630497013000,19.5,29.0,53.0,104.17
16279231-16624604,16279231-16624604-0,1630497014000,19.5,29.0,53.0,104.5
16279231-16624604,16279231-16624604-0,1630497015000,19.5,29.0,53.0,104.58
16279231-16624604,16279231-16624604-0,1630497016000,19.5,29.0,54.0,104.37
16279231-16624604,16279231-16624604-0,1630497017000,19.5,29.0,54.0,104.13
16279231-16624604,16279231-16624604-0,1630497018000,19.5,29.0,54.0,104.66
16279231-16624604,16279231-16624604-0,1630497019000,19.5,29.0,54.0,104.48
16279231-16624604,16279231-16624604-0,1630497020000,19.5,29.0,54.0,104.58
16279231-16624604,16279231-16624604-0,1630497021000,19.5,29.0,54.0,105.24
16279231-16624604,16279231-16624604-0,1630497022000,19.5,29.0,54.0,105.77
16279231-16624604,16279231-16624604-0,1630497023000,19.5,29.0,54.0,105.81
16279231-16624604,16279231-16624604-0,1630497024000,19.5,29.0,54.0,105.79
16279231-16624604,16279231-16624604-0,1630497025000,19.5,29.0,54.0,105.61
16279231-16624604,16279231-16624604-0,1630497026000,19.5,29.0,54.0,104.98
16279231-16624604,16279231-16624604-0,1630497027000,19.5,29.0,54.0,104.07
16279231-16624604,16279231-16624604-0,1630497028000,19.5,29.0,54.0,103.15
16279231-16624604,16279231-16624604-0,1630497029000,19.5,29.0,54.0,102.22
16279231-16624604,16279231-16624604-0,1630497030000,19.5,29.0,54.0,101.36
16279231-16624604,16279231-16624604-0,1630497031000,19.5,29.0,54.0,101.95
16279231-16624604,16279231-16624604-0,1630497032000,19.5,29.0,54.0,103.93
16279231-16624604,16279231-16624604-0,1630497033000,19.5,29.0,54.0,106.1
16279231-16624604,16279231-16624604-0,1630497034000,19.5,29.0,55.0,107.9
16279231-16624604,16279231-16624604-0,1630497035000,19.5,29.0,55.0,108.09
16279231-16624604,16279231-16624604-0,1630497036000,19.5,29.0,55.0,108.43
16279231-16624604,16279231-16624604-0,1630497037000,19.5,29.0,55.0,108.18
16279231-16624604,16279231-16624604-0,1630497038000,19.5,29.0,55.0,107.32
16279231-16624604,16279231-16624604-0,1630497039000,19.5,29.0,55.0,107.86
16279231-16624604,16279231-16624604-0,1630497040000,19.5,29.0,55.0,108.83
16279231-16624604,16279231-16624604-0,1630497041000,19.5,29.0,55.0,108.82
16279231-16624604,16279231-16624604-0,1630497042000,19.5,29.0,55.0,108.24
16279231-16624604,16279231-16624604-0,1630497043000,19.5,29.0,55.0,107.96
16279231-16624604,16279231-16624604-0,1630497044000,19.5,29.0,55.0,108.18
16279231-16624604,16279231-16624604-0,1630497045000,19.5,29.0,55.0,108.57
16279231-16624604,16279231-16624604-0,1630497046000,19.5,29.0,55.0,108.46
16279231-16624604,16279231-16624604-0,1630497047000,19.5,29.0,55.0,108.4
16279231-16624604,16279231-16624604-0,1630497048000,19.5,29.0,55.0,108.69
16279231-16624604,16279231-16624604-0,1630497049000,19.5,29.0,56.0,108.81
16279231-16624604,16279231-16624604-0,1630497050000,19.5,29.0,56.0,108.99
16279231-16624604,16279231-16624604-0,1630497051000,19.5,29.0,56.0,109.73
16279231-16624604,16279231-16624604-0,1630497052000,19.5,29.0,56.0,109.89
16279231-16624604,16279231-16624604-0,1630497053000,19.5,29.0,56.0,109.77
16279231-16624604,16279231-16624604-0,1630497054000,19.5,29.0,56.0,109.29
16279231-16624604,16279231-16624604-0,1630497055000,19.5,29.0,56.0,108.55
16279231-16624604,16279231-16624604-0,1630497056000,19.5,29.0,56.0,108.44
16279231-16624604,16279231-16624604-0,1630497057000,19.5,29.0,56.0,108.76
16279231-16624604,16279231-16624604-0,1630497058000,19.5,29.0,56.0,109.09
16279231-16624604,16279231-16624604-0,1630497059000,19.5,29.0,56.0,108.95
16279231-16624604,16279231-16624604-0,1630497060000,19.5,29.0,56.0,108.86
16279231-16624604,16279231-16624604-0,1630497061000,19.5,29.0,56.0,109.01
16279231-16624604,16279231-16624604-0,1630497062000,19.5,29.0,56.0,109.08
16279231-16624604,16279231-16624604-0,1630497063000,19.5,29.0,56.0,109.31
16279231-16624604,16279231-16624604-0,1630497064000,19.5,29.0,56.0,110.07
16279231-16624604,16279231-16624604-0,1630497065000,19.5,29.0,56.0,110.58
16279231-16624604,16279231-16624604-0,1630497066000,19.5,29.0,57.0,111.04
16279231-16624604,16279231-16624604-0,1630497067000,19.5,29.0,57.0,111.54
16279231-16624604,16279231-16624604-0,1630497068000,19.5,29.0,57.0,112.0
16279231-16624604,16279231-16624604-0,1630497069000,20.0,29.0,57.0,112.24
16279231-16624604,16279231-16624604-0,1630497070000,20.0,29.0,57.0,112.08
16279231-16624604,16279231-16624604-0,1630497071000,20.0,29.0,57.0,111.33
16279231-16624604,16279231-16624604-0,1630497072000,20.0,29.0,57.0,111.61
16279231-16624604,16279231-16624604-0,1630497073000,20.0,30.0,57.0,112.29
16279231-16624604,16279231-16624604-0,1630497074000,20.0,30.0,57.0,112.08
16279231-16624604,16279231-16624604-0,1630497075000,20.0,30.0,57.0,112.72
16279231-16624604,16279231-16624604-0,1630497076000,20.0,30.0,57.0,112.21
16279231-16624604,16279231-16624604-0,1630497077000,20.0,30.0,57.0,112.62
16279231-16624604,16279231-16624604-0,1630497078000,20.0,30.0,57.0,113.29
16279231-16624604,16279231-16624604-0,1630497079000,20.0,30.0,57.0,112.81
16279231-16624604,16279231-16624604-0,1630497080000,20.0,30.0,57.0,111.72
16279231-16624604,16279231-16624604-0,1630497081000,20.0,30.0,57.0,111.28
16279231-16624604,16279231-16624604-0,1630497082000,20.0,30.0,57.0,111.48
16279231-16624604,16279231-16624604-0,1630497083000,20.0,30.0,57.0,112.15
16279231-16624604,16279231-16624604-0,1630497084000,20.0,30.0,58.0,112.24
16279231-16624604,16279231-16624604-0,1630497085000,20.0,30.0,58.0,112.27
16279231-16624604,16279231-16624604-0,1630497086000,20.0,30.0,58.0,112.08
16279231-16624604,16279231-16624604-0,1630497087000,20.0,30.0,58.0,111.76
16279231-16624604,16279231-16624604-0,1630497088000,20.0,30.0,58.0,111.66
16279231-16624604,16279231-16624604-0,1630497089000,20.0,30.0,58.0,111.3
16279231-16624604,16279231-16624604-0,1630497090000,20.0,30.0,58.0,110.93
16279231-16624604,16279231-16624604-0,1630497091000,20.0,30.0,58.0,110.88
16279231-16624604,16279231-16624604-0,1630497092000,20.0,30.0,58.0,111.22
16279231-16624604,16279231-16624604-0,1630497093000,20.0,30.0,58.0,111.38
16279231-16624604,16279231-16624604-0,1630497094000,20.0,30.0,58.0,111.57
16279231-16624604,16279231-16624604-0,1630497095000,20.0,30.0,58.0,112.06
16279231-16624604,16279231-16624604-0,1630497096000,20.0,30.0,58.0,112.61
16279231-16624604,16279231-16624604-0,1630497097000,20.0,30.0,58.0,112.58
16279231-16624604,16279231-16624604-0,1630497098000,20.0,30.0,58.0,111.69
16279231-16624604,16279231-16624604-0,1630497099000,20.0,30.0,58.0,110.72
16279231-16624604,16279231-16624604-0,1630497100000,20.0,30.0,58.0,110.31
16279231-16624604,16279231-16624604-0,1630497101000,20.0,30.0,58.0,110.24
16279231-16624604,16279231-16624604-0,1630497102000,20.0,30.0,58.0,110.25
16279231-16624604,16279231-16624604-0,1630497103000,20.0,30.0,58.0,110.16
16279231-16624604,16279231-16624604-0,1630497104000,20.0,30.0,58.0,109.71
16279231-16624604,16279231-16624604-0,1630497105000,20.0,30.0,58.0,109.67
16279231-16624604,16279231-16624604-0,1630497106000,20.0,30.0,59.0,110.0
16279231-16624604,16279231-16624604-0,1630497107000,20.0,30.0,59.0,109.91
16279231-16624604,16279231-16624604-0,1630497108000,20.0,30.0,59.0,108.98
16279231-16624604,16279231-16624604-0,1630497109000,20.0,30.0,59.0,107.93
16279231-16624604,16279231-16624604-0,1630497110000,20.0,30.0,59.0,107.11
16279231-16624604,16279231-16624604-0,1630497111000,20.0,30.0,58.0,106.61
16279231-16624604,16279231-16624604-0,1630497112000,20.0,30.0,59.0,105.5
16279231-16624604,16279231-16624604-0,1630497113000,20.0,30.0,58.0,104.4
16279231-16624604,16279231-16624604-0,1630497114000,20.0,30.0,58.0,103.26
16279231-16624604,16279231-16624604-0,1630497115000,20.0,30.0,58.0,102.05
16279231-16624604,16279231-16624604-0,1630497116000,20.0,30.0,58.0,100.9
16279231-16624604,16279231-16624604-0,1630497117000,20.0,30.0,58.0,99.66
16279231-16624604,16279231-16624604-0,1630497118000,20.0,30.0,58.0,98.52
16279231-16624604,16279231-16624604-0,1630497119000,20.0,30.0,58.0,98.68
16279231-16624604,16279231-16624604-0,1630497120000,20.0,30.0,58.0,100.61
16279231-16624604,16279231-16624604-0,1630497121000,20.0,30.0,59.0,100.78
16279231-16624604,16279231-16624604-0,1630497122000,20.0,30.0,59.0,100.36
16279231-16624604,16279231-16624604-0,1630497123000,20.0,30.0,59.0,99.99
16279231-16624604,16279231-16624604-0,1630497124000,20.0,30.0,59.0,99.57
16279231-16624604,16279231-16624604-0,1630497125000,20.0,30.0,59.0,99.39
16279231-16624604,16279231-16624604-0,1630497126000,20.0,30.0,59.0,99.57
16279231-16624604,16279231-16624604-0,1630497127000,20.0,30.0,59.0,99.81
16279231-16624604,16279231-16624604-0,1630497128000,20.0,30.0,59.0,100.51
16279231-16624604,16279231-16624604-0,1630497129000,20.5,30.0,59.0,100.99
16279231-16624604,16279231-16624604-0,1630497130000,20.5,30.0,59.0,101.57
16279231-16624604,16279231-16624604-0,1630497131000,20.5,30.0,59.0,102.0
16279231-16624604,16279231-16624604-0,1630497132000,20.5,30.0,60.0,102.39
16279231-16624604,16279231-16624604-0,1630497133000,20.5,30.0,60.0,102.63
16279231-16624604,16279231-16624604-0,1630497134000,20.5,30.0,60.0,101.42
16279231-16624604,16279231-16624604-0,1630497135000,20.5,30.0,60.0,100.03
16279231-16624604,16279231-16624604-0,1630497136000,20.5,30.0,60.0,99.19
16279231-16624604,16279231-16624604-0,1630497137000,20.5,30.0,60.0,100.2
16279231-16624604,16279231-16624604-0,1630497138000,20.5,30.0,60.0,101.12
16279231-16624604,16279231-16624604-0,1630497139000,20.5,30.0,60.0,102.02
16279231-16624604,16279231-16624604-0,1630497140000,20.5,30.0,60.0,102.49
16279231-16624604,16279231-16624604-0,1630497141000,20.5,30.0,60.0,102.78
16279231-16624604,16279231-16624604-0,1630497142000,20.5,30.0,60.0,103.85
16279231-16624604,16279231-16624604-0,1630497143000,20.5,31.0,60.0,103.15
16279231-16624604,16279231-16624604-0,1630497144000,20.5,31.0,60.0,102.16
16279231-16624604,16279231-16624604-0,1630497145000,20.5,31.0,60.0,102.23
16279231-16624604,16279231-16624604-0,1630497146000,20.5,31.0,60.0,102.93
16279231-16624604,16279231-16624604-0,1630497147000,20.5,31.0,60.0,102.39
16279231-16624604,16279231-16624604-0,1630497148000,20.5,31.0,60.0,101.87
16279231-16624604,16279231-16624604-0,1630497149000,20.5,31.0,60.0,101.5
16279231-16624604,16279231-16624604-0,1630497150000,20.5,31.0,60.0,102.54
16279231-16624604,16279231-16624604-0,1630497151000,20.5,31.0,60.0,103.67
16279231-16624604,16279231-16624604-0,1630497152000,20.5,31.0,60.0,103.31
16279231-16624604,16279231-16624604-0,1630497153000,20.5,31.0,60.0,102.74
16279231-16624604,16279231-16624604-0,1630497154000,20.5,31.0,60.0,103.38
16279231-16624604,16279231-16624604-0,1630497155000,20.5,31.0,60.0,105.57
16279231-16624604,16279231-16624604-0,1630497156000,20.5,31.0,60.0,109.15
16279231-16624604,16279231-16624604-0,1630497157000,20.5,31.0,61.0,111.05
16279231-16624604,16279231-16624604-0,1630497158000,20.5,31.0,61.0,111.16
16279231-16624604,16279231-16624604-0,1630497159000,20.5,31.0,61.0,110.9
16279231-16624604,16279231-16624604-0,1630497160000,20.5,31.0,61.0,112.11
16279231-16624604,16279231-16624604-0,1630497161000,20.5,31.0,61.0,113.73
16279231-16624604,16279231-16624604-0,1630497162000,20.5,31.0,61.0,115.28
16279231-16624604,16279231-16624604-0,1630497163000,20.5,31.0,61.0,116.67
16279231-16624604,16279231-16624604-0,1630497164000,20.5,31.0,62.0,117.44
16279231-16624604,16279231-16624604-0,1630497165000,20.5,31.0,62.0,118.18
16279231-16624604,16279231-16624604-0,1630497166000,20.5,31.0,62.0,118.34
16279231-16624604,16279231-16624604-0,1630497167000,20.5,31.0,62.0,117.76
16279231-16624604,16279231-16624604-0,1630497168000,20.5,31.0,62.0,116.82
16279231-16624604,16279231-16624604-0,1630497169000,20.5,31.0,62.0,116.35
16279231-16624604,16279231-16624604-0,1630497170000,20.5,31.0,62.0,116.71
16279231-16624604,16279231-16624604-0,1630497171000,20.5,31.0,62.0,116.5
16279231-16624604,16279231-16624604-0,1630497172000,20.5,31.0,62.0,115.7
16279231-16624604,16279231-16624604-0,1630497173000,20.5,31.0,62.0,115.81
16279231-16624604,16279231-16624604-0,1630497174000,20.5,31.0,62.0,115.69
16279231-16624604,16279231-16624604-0,1630497175000,20.5,31.0,62.0,116.1
16279231-16624604,16279231-16624604-0,1630497176000,20.5,31.0,62.0,115.63
16279231-16624604,16279231-16624604-0,1630497177000,20.5,32.0,62.0,114.61
16279231-16624604,16279231-16624604-0,1630497178000,20.5,32.0,62.0,113.61
16279231-16624604,16279231-16624604-0,1630497179000,20.5,32.0,62.0,112.63
16279231-16624604,16279231-16624604-0,1630497180000,20.5,32.0,62.0,112.38
16279231-16624604,16279231-16624604-0,1630497181000,20.5,32.0,62.0,112.89
16279231-16624604,16279231-16624604-0,1630497182000,20.5,32.0,62.0,112.06
16279231-16624604,16279231-16624604-0,1630497183000,20.5,32.0,62.0,111.91
16279231-16624604,16279231-16624604-0,1630497184000,20.5,32.0,62.0,112.16
16279231-16624604,16279231-16624604-0,1630497185000,20.5,32.0,62.0,112.62
16279231-16624604,16279231-16624604-0,1630497186000,20.5,32.0,62.0,112.88
16279231-16624604,16279231-16624604-0,1630497187000,20.5,32.0,62.0,112.02
16279231-16624604,16279231-16624604-0,1630497188000,20.5,32.0,62.0,111.14
16279231-16624604,16279231-16624604-0,1630497189000,20.5,32.0,62.0,111.87
16279231-16624604,16279231-16624604-0,1630497190000,20.5,32.0,62.0,111.75
16279231-16624604,16279231-16624604-0,1630497191000,20.5,32.0,62.0,111.51
16279231-16624604,16279231-16624604-0,1630497192000,20.5,32.0,62.0,112.56
16279231-16624604,16279231-16624604-0,1630497193000,20.5,32.0,62.0,113.83
16279231-16624604,16279231-16624604-0,1630497194000,20.5,32.0,62.0,113.3
16279231-16624604,16279231-16624604-0,1630497195000,20.5,32.0,62.0,112.94
16279231-16624604,16279231-16624604-0,1630497196000,20.5,32.0,63.0,113.07
16279231-16624604,16279231-16624604-0,1630497197000,20.5,32.0,62.0,112.22
16279231-16624604,16279231-16624604-0,1630497198000,20.5,32.0,62.0,111.34
16279231-16624604,16279231-16624604-0,1630497199000,20.5,32.0,62.0,112.49
16279231-16624604,16279231-16624604-0,1630497200000,20.5,32.0,63.0,113.15
16279231-16624604,16279231-16624604-0,1630497201000,20.5,32.0,63.0,113.48
16279231-16624604,16279231-16624604-0,1630497202000,20.5,32.0,63.0,113.77
16279231-16624604,16279231-16624604-0,1630497203000,20.5,32.0,63.0,113.63
16279231-16624604,16279231-16624604-0,1630497204000,20.5,32.0,63.0,113.77
16279231-16624604,16279231-16624604-0,1630497205000,20.5,32.0,63.0,114.36
16279231-16624604,16279231-16624604-0,1630497206000,20.5,32.0,63.0,114.68
16279231-16624604,16279231-16624604-0,1630497207000,20.5,32.0,63.0,114.61
16279231-16624604,16279231-16624604-0,1630497208000,20.5,32.0,63.0,114.52
16279231-16624604,16279231-16624604-0,1630497209000,20.5,32.0,63.0,114.08
16279231-16624604,16279231-16624604-0,1630497210000,20.5,32.0,63.0,113.47
16279231-16624604,16279231-16624604-0,1630497211000,20.5,32.0,63.0,112.84
16279231-16624604,16279231-16624604-0,1630497212000,20.5,32.0,63.0,112.57
16279231-16624604,16279231-16624604-0,1630497213000,20.5,32.0,63.0,112.61
16279231-16624604,16279231-16624604-0,1630497214000,20.5,32.0,63.0,112.7
16279231-16624604,16279231-16624604-0,1630497215000,20.5,32.0,63.0,113.17
16279231-16624604,16279231-16624604-0,1630497216000,20.5,32.0,63.0,114.13
16279231-16624604,16279231-16624604-0,1630497217000,20.5,32.0,64.0,114.83
16279231-16624604,16279231-16624604-0,1630497218000,20.5,32.0,64.0,114.92
16279231-16624604,16279231-16624604-0,1630497219000,20.5,32.0,64.0,114.63
16279231-16624604,16279231-16624604-0,1630497220000,20.5,32.0,64.0,114.37
16279231-16624604,16279231-16624604-0,1630497221000,20.5,32.0,64.0,114.19
16279231-16624604,16279231-16624604-0,1630497222000,20.5,32.0,64.0,114.31
16279231-16624604,16279231-16624604-0,1630497223000,20.5,32.0,64.0,114.47
16279231-16624604,16279231-16624604-0,1630497224000,20.5,32.0,64.0,114.19
16279231-16624604,16279231-16624604-0,1630497225000,20.5,33.0,64.0,113.89
16279231-16624604,16279231-16624604-0,1630497226000,20.5,33.0,64.0,113.66
16279231-16624604,16279231-16624604-0,1630497227000,20.5,33.0,64.0,113.64
16279231-16624604,16279231-16624604-0,1630497228000,20.5,33.0,64.0,114.2
16279231-16624604,16279231-16624604-0,1630497229000,20.5,33.0,64.0,115.15
16279231-16624604,16279231-16624604-0,1630497230000,20.5,33.0,64.0,116.42
16279231-16624604,16279231-16624604-0,1630497231000,20.5,33.0,64.0,117.4
16279231-16624604,16279231-16624604-0,1630497232000,20.5,33.0,65.0,117.6
16279231-16624604,16279231-16624604-0,1630497233000,20.5,33.0,65.0,117.47
16279231-16624604,16279231-16624604-0,1630497234000,20.5,33.0,65.0,117.3
16279231-16624604,16279231-16624604-0,1630497235000,20.5,33.0,65.0,117.15
16279231-16624604,16279231-16624604-0,1630497236000,20.5,33.0,65.0,117.05
16279231-16624604,16279231-16624604-0,1630497237000,20.5,33.0,65.0,116.94
16279231-16624604,16279231-16624604-0,1630497238000,20.5,33.0,65.0,116.82
16279231-16624604,16279231-16624604-0,1630497239000,20.5,33.0,65.0,116.64
16279231-16624604,16279231-16624604-0,1630497240000,20.5,33.0,65.0,116.88
16279231-16624604,16279231-16624604-0,1630497241000,20.5,33.0,65.0,117.13
16279231-16624604,16279231-16624604-0,1630497242000,20.5,33.0,65.0,117.56
16279231-16624604,16279231-16624604-0,1630497243000,20.5,33.0,65.0,118.39
16279231-16624604,16279231-16624604-0,1630497244000,20.5,33.0,65.0,118.81
16279231-16624604,16279231-16624604-0,1630497245000,20.5,33.0,65.0,118.72
16279231-16624604,16279231-16624604-0,1630497246000,20.5,33.0,65.0,117.75
16279231-16624604,16279231-16624604-0,1630497247000,20.5,33.0,65.0,116.69
16279231-16624604,16279231-16624604-0,1630497248000,20.5,33.0,65.0,115.57
16279231-16624604,16279231-16624604-0,1630497249000,20.5,33.0,65.0,114.49
16279231-16624604,16279231-16624604-0,1630497250000,20.5,33.0,65.0,113.68
16279231-16624604,16279231-16624604-0,1630497251000,20.5,33.0,65.0,114.32
16279231-16624604,16279231-16624604-0,1630497252000,20.5,33.0,65.0,114.9
16279231-16624604,16279231-16624604-0,1630497253000,20.5,33.0,65.0,115.35
16279231-16624604,16279231-16624604-0,1630497254000,20.5,33.0,65.0,115.22
16279231-16624604,16279231-16624604-0,1630497255000,20.5,33.0,65.0,114.1
16279231-16624604,16279231-16624604-0,1630497256000,20.5,33.0,65.0,113.4
16279231-16624604,16279231-16624604-0,1630497257000,20.5,33.0,65.0,114.23
16279231-16624604,16279231-16624604-0,1630497258000,20.5,33.0,65.0,115.22
16279231-16624604,16279231-16624604-0,1630497259000,20.5,33.0,66.0,115.84
16279231-16624604,16279231-16624604-0,1630497260000,20.5,33.0,66.0,115.22
16279231-16624604,16279231-16624604-0,1630497261000,20.5,33.0,66.0,114.15
16279231-16624604,16279231-16624604-0,1630497262000,20.5,33.0,65.0,113.07
16279231-16624604,16279231-16624604-0,1630497263000,20.5,33.0,65.0,112.1
16279231-16624604,16279231-16624604-0,1630497264000,20.5,33.0,65.0,112.49
16279231-16624604,16279231-16624604-0,1630497265000,20.5,33.0,66.0,113.78
16279231-16624604,16279231-16624604-0,1630497266000,20.5,33.0,66.0,113.48
16279231-16624604,16279231-16624604-0,1630497267000,20.5,33.0,66.0,112.56
16279231-16624604,16279231-16624604-0,1630497268000,20.5,33.0,66.0,112.31
16279231-16624604,16279231-16624604-0,1630497269000,20.5,33.0,66.0,113.7
16279231-16624604,16279231-16624604-0,1630497270000,20.5,33.0,66.0,114.15
16279231-16624604,16279231-16624604-0,1630497271000,20.5,33.0,66.0,113.73
16279231-16624604,16279231-16624604-0,1630497272000,20.5,33.0,66.0,115.21
16279231-16624604,16279231-16624604-0,1630497273000,20.5,33.0,66.0,115.37
16279231-16624604,16279231-16624604-0,1630497274000,20.5,33.0,66.0,115.77
16279231-16624604,16279231-16624604-0,1630497275000,20.5,34.0,66.0,115.86
16279231-16624604,16279231-16624604-0,1630497276000,20.5,34.0,66.0,115.0
16279231-16624604,16279231-16624604-0,1630497277000,20.5,34.0,66.0,114.72
16279231-16624604,16279231-16624604-0,1630497278000,20.5,34.0,66.0,114.24
16279231-16624604,16279231-16624604-0,1630497279000,20.5,34.0,66.0,113.36
16279231-16624604,16279231-16624604-0,1630497280000,20.5,34.0,66.0,112.63
16279231-16624604,16279231-16624604-0,1630497281000,20.5,34.0,66.0,112.54
16279231-16624604,16279231-16624604-0,1630497282000,20.5,34.0,66.0,114.08
16279231-16624604,16279231-16624604-0,1630497283000,20.5,34.0,66.0,115.58
16279231-16624604,16279231-16624604-0,1630497284000,20.5,34.0,66.0,116.1
16279231-16624604,16279231-16624604-0,1630497285000,20.5,34.0,66.0,115.42
16279231-16624604,16279231-16624604-0,1630497286000,20.5,34.0,66.0,114.73
16279231-16624604,16279231-16624604-0,1630497287000,20.5,34.0,66.0,114.01
16279231-16624604,16279231-16624604-0,1630497288000,20.5,34.0,66.0,113.28
16279231-16624604,16279231-16624604-0,1630497289000,20.5,34.0,66.0,113.2
16279231-16624604,16279231-16624604-0,1630497290000,20.5,34.0,66.0,114.62
16279231-16624604,16279231-16624604-0,1630497291000,20.5,34.0,66.0,115.89
16279231-16624604,16279231-16624604-0,1630497292000,20.5,34.0,66.0,116.34
16279231-16624604,16279231-16624604-0,1630497293000,20.5,34.0,66.0,115.64
16279231-16624604,16279231-16624604-0,1630497294000,20.5,34.0,66.0,114.82
16279231-16624604,16279231-16624604-0,1630497295000,20.5,34.0,66.0,114.71
16279231-16624604,16279231-16624604-0,1630497296000,20.5,34.0,66.0,115.75
16279231-16624604,16279231-16624604-0,1630497297000,20.5,34.0,67.0,115.25
16279231-16624604,16279231-16624604-0,1630497298000,20.5,34.0,66.0,114.52
16279231-16624604,16279231-16624604-0,1630497299000,20.5,34.0,66.0,114.54
16279231-16624604,16279231-16624604-0,1630497300000,20.5,34.0,67.0,113.99
16279231-16624604,16279231-16624604-0,1630497301000,20.5,34.0,66.0,113.12
16279231-16624604,16279231-16624604-0,1630497302000,20.5,34.0,66.0,113.42
16279231-16624604,16279231-16624604-0,1630497303000,20.5,34.0,66.0,114.52
16279231-16624604,16279231-16624604-0,1630497304000,20.5,34.0,67.0,115.57
16279231-16624604,16279231-16624604-0,1630497305000,20.5,34.0,67.0,116.98
16279231-16624604,16279231-16624604-0,1630497306000,20.5,34.0,67.0,117.99
